mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
0100,000000,243781.13,2024-04-06 07:01:02,61000000,46378,06:53:11,1985-10-29,10/28,2007-02-03,6605,810,458460,610331,3047587747,6211547,46133586,Harrison Inc,157559.62,T,840,840,5.36025518370296E+017,5.83350908154301E+023,ECOM,f365e61c8aa51ea29f3f3647c12ca2f48d9950ecb858dec16c36f6e59c9fe531,MASTER,FALSE,371813211,1,21,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,9419cc8ab10444bb5ae31f038674f79d865de227ad7ba351b8ceef60a358f3dd,FALSE,2a0cc3cb-ab40-4e04-af60-7ff8956519ad,FALSE,FALSE,FALSE,TRUE,-23.659757,13.089588
0100,000000,67756.21,2024-04-06 00:37:20,61000000,33808,11:28:44,2015-07-24,01/26,2019-09-28,218,810,830343,59534,7870444205,3227169,65396192,"Watson, Snyder and Wilson",280242.59,T,840,840,5.34418311371328E+017,3.01932477667107E+023,ECOM,eaf310bf66bf17e2902e86cbe22c5ae2937db6197a37fb4bbf3e2c36e6c4bd73,MASTER,FALSE,9622673129,4,34,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,bf12673fe5a1be6bcf38a81cafa844d7a09050343cc3eb4916da68398bc0ee30,FALSE,cf534540-1297-4547-ba19-818bdd77f128,FALSE,FALSE,FALSE,TRUE,-48.0399175,-125.653405
0100,000000,88559.80,2024-04-06 02:54:55,61000000,49582,21:11:42,1970-02-12,10/33,1987-07-07,5055,810,783741,239654,2628116670,5808389,18512961,Reyes LLC,374115.49,T,840,840,9.3478029940133E+017,1.74579540222889E+023,ECOM,879ff78c78c45fbe2fe3d5a8bcd0b2b2059ce4a84de41c0774e62a595a4730fa,MASTER,FALSE,6156242486,5,51,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,bbab66359a54c05d1386e5b65e6377c23234459c999c587fac03b3c7f4d57bf6,FALSE,d16d529b-5a6c-4d25-b62f-8a68a92478d5,FALSE,FALSE,FALSE,TRUE,-42.4982325,4.384574
0100,000000,112763.38,2024-04-06 01:03:22,61000000,67905,18:06:18,2022-12-13,03/28,2017-08-12,4746,810,388804,328755,1687649585,3123349,59090192,Huynh PLC,308957.38,T,840,840,4.53609039994743E+017,1.74346467490965E+023,ECOM,5e7afef5f426f2cdcbeb2995e221c92059d73226205aadb0d714a6481c017dee,MASTER,FALSE,9121117098,4,71,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,5ad67d7264c06ec04a8b6a796241c9f5ac4ecaae56ff10c9574c407bf8176a80,FALSE,7351bd09-5621-4b30-8cd9-072f5233048b,FALSE,FALSE,FALSE,TRUE,-38.990608,-172.356803
0100,000000,39620.63,2024-04-05 22:41:31,61000000,30366,14:38:28,2023-01-31,10/27,1980-06-29,9395,810,45559,62715,1505523031,6723727,62380680,Lloyd and Sons,312180.41,T,840,840,7.11754708206208E+017,5.21865124792412E+022,ECOM,2581ef57e3f566ce0761ff022f62e3c9ebc213914403790c9f5fb7ec15159990,MASTER,FALSE,7578807771,5,78,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,dea1204c3a1ffa4fc2d26bb5d98bdaac38da217466f7ee83aead7057798323f0,FALSE,2fed1aad-b061-40b4-8934-dbb9167c9991,FALSE,FALSE,FALSE,TRUE,10.8485755,-99.292402
0100,000000,33057.95,2024-04-06 00:34:22,61000000,65968,22:36:34,1993-04-09,01/29,1980-12-17,8776,810,20895,137890,2052911787,3473983,88294309,Mcdaniel and Sons,458867.97,T,840,840,8.02883290209154E+017,5.23000347666123E+023,ECOM,b4842050a5d68b5d792ace05f23a57d45504ec821e5bac21fb3a82acda910c99,MASTER,FALSE,5438808201,5,52,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,04fb0ea970eec7bd2e7e9d88199cfdd0d06d1b4ead5d7d16982f9529075857cb,FALSE,af73c611-98d3-407c-8132-b0ad382cdcb0,FALSE,FALSE,FALSE,TRUE,-86.8755345,159.085761
0100,000000,29975.22,2024-04-06 01:08:08,61000000,88315,08:28:43,1978-08-17,10/26,1996-03-17,6619,810,844541,88653,9331290840,4494879,42393222,Berg-Baker,372772.78,T,840,840,8.54712142248339E+017,8.4985060259897E+023,ECOM,ed2790c288fa3662024ecd7584e6dac4c2b51d52a40ece0da5c44a94be0aca33,MASTER,FALSE,4316537309,3,30,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,31b10ccc71831bc7bafe1f58c5990f870e239d48e60c8dbe1e3df0889e6e7ae8,FALSE,369f0f24-9f8b-4e42-954a-2895e0724031,FALSE,FALSE,FALSE,TRUE,-83.355949,-111.764356
0100,000000,220571.69,2024-04-06 07:34:10,61000000,98096,13:12:44,2000-09-20,04/29,1989-11-10,3416,810,862873,970481,3458077390,6594473,91668682,Schroeder-Rodriguez,222359.68,T,840,840,7.472647043205E+017,2.53775987516962E+023,ECOM,5986a1df876379eed7049bfa1b4eefbfbb00aac258c5657b5d065e7a58163801,MASTER,FALSE,2720989828,5,42,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,f6989e7d5302eb4367817116fe125d5d01a2278421345eb24a759d67d0317d24,FALSE,f4d7ca40-899c-49d8-a7b7-183a7ee8eb34,FALSE,FALSE,FALSE,TRUE,-8.7234655,-179.470328
0100,000000,175035.69,2024-04-05 20:53:41,61000000,82797,09:55:04,1978-10-24,04/28,1970-07-22,1898,810,516798,825159,7659956096,5946904,43311395,Patel Group,150825.47,T,840,840,8.85603707736144E+016,9.26420445693115E+022,ECOM,dc8b917c519c1d4e8b5de994834d17dbaa536d8fc52dc60c54f9f381571ed10b,MASTER,FALSE,3390905340,5,66,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,8aca5f052554283eeb47d320a5c30c36b84c65ae30211caf22a13d2011c8fd9f,FALSE,7ca54629-969e-48d9-bd90-035d64e6b2a9,FALSE,FALSE,FALSE,TRUE,-19.008675,-0.171007
0100,000000,170665.52,2024-04-05 21:23:53,61000000,66648,22:41:58,1975-07-28,02/29,2011-04-28,4904,810,308387,796555,7233526260,9529494,70701668,Green-Morales,279563.73,T,840,840,3.65228056366094E+017,1.66052664914249E+023,ECOM,81851453589a52185e400e8a197852d30db3f964d8d45c96007c59bf5a8311bc,MASTER,FALSE,6223530354,2,35,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,0507ea51a18a1b1209d11dfca477cfa0e4b8f7a8e8a8875d6356e93c4f451d9c,FALSE,c02d997c-e455-4a67-b743-5437de4b7a83,FALSE,FALSE,FALSE,TRUE,-68.8779325,134.284012
0100,000000,207922.71,2024-04-06 05:18:35,61000000,77315,21:13:05,1983-12-01,05/24,2020-04-21,1442,810,112139,314553,9701740634,7322354,10586823,Lambert Ltd,92611.26,T,840,840,6.47370854391419E+017,8.3894188229268E+023,ECOM,d7787e199bef5463b349740a53cdfa60371f25877761602ce61484f6dd6f0395,MASTER,FALSE,9972260082,2,20,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,8c5d89e37a701fbe4ff222f7600af094585d4cf675f55df7fe60093369291821,FALSE,c5eb1617-2a5f-4f13-b13f-0aeb06464c9d,FALSE,FALSE,FALSE,TRUE,54.3853855,177.690153
0100,000000,101587.00,2024-04-06 02:23:22,61000000,94531,08:41:24,1981-04-29,06/33,1985-07-07,9813,810,152686,58401,7567336332,7831687,74972574,"Baker, Roberts and Ortiz",216858.08,T,840,840,1.65831255683626E+017,7.00608969989648E+023,ECOM,898207469c2ae27a97fb6d8094a041b1fdbe3863a865cfc3756bb0210e9a766b,MASTER,FALSE,203231914,1,93,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,3742a3868a200ce315998be8872d4a2e5cc2a6d20ea96e86599cb5d17646980b,FALSE,08040306-7e5e-441f-869b-2f90be1373bf,FALSE,FALSE,FALSE,TRUE,-25.103800,112.822152
0100,000000,98315.89,2024-04-06 04:17:14,61000000,16624,23:13:39,1979-05-17,11/24,1996-12-24,9648,810,716919,488067,1885339997,4012891,25142037,Garrett Group,205753.92,T,840,840,2.89603211167358E+017,6.29484682089486E+023,ECOM,5f6b5c413211f43016af23c59caa0753d75e5a66661c11adce5ed39f41f5a11c,MASTER,FALSE,3534611099,5,73,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,d2ebb927d786b5eb6360a01681a8ea786e3d50586e7912135f3d55f6e6dceb95,FALSE,f6a4029c-06c2-4a57-abcd-2c7eea1e8c54,FALSE,FALSE,FALSE,TRUE,59.444703,-52.694166
0100,000000,47123.53,2024-04-05 23:55:06,61000000,37461,07:38:03,2013-01-10,10/28,1985-09-15,4313,810,951896,530658,1422356800,3038676,8296993,Harris-Lowe,443472.91,T,840,840,1.66158874051078E+017,1.90732587666677E+023,ECOM,824e8942fe431c2d138e7bb54a6e311af07b67ce90479d8a9abab6e4705feaca,MASTER,FALSE,7030293935,2,95,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,2a8fbe64e3a8df1c162afdbf08249b99084bbc652b1ad596987ead4b2c21068d,FALSE,494f5dc2-dec6-4ea1-ae17-4d332a945e50,FALSE,FALSE,FALSE,TRUE,-34.2890295,12.210422
0100,000000,172878.75,2024-04-06 06:49:25,61000000,70367,00:30:51,2014-05-03,12/24,2023-12-24,5853,810,215694,411200,9774553351,3617298,70718384,Galvan-Moore,162282.20,T,840,840,5.4142723453088E+017,1.83444870271705E+023,ECOM,d595e0a9aef5a614d9e25bc09edfc58ba33b087291272662dd34c0615457f069,MASTER,FALSE,3506706565,1,13,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,7597ac1f841c4bc39436952785e9b68286adbbe539fb4019433e238a9f4d000f,FALSE,bdc445e6-cb1f-415e-a305-cd65a58f5b07,FALSE,FALSE,FALSE,TRUE,-13.519102,-22.491293
0100,000000,25489.35,2024-04-06 00:02:06,61000000,2212,06:07:05,2021-08-09,03/27,1985-05-08,8969,810,55823,293863,8589028291,4929989,65851933,"Quinn, Price and Miller",472451.34,T,840,840,3.52535307121E+017,5.81105732562188E+023,ECOM,86b8190d89bb557975183b22f829eb4a39b07240c236867554b248ffd3050a5b,MASTER,FALSE,8358629103,2,84,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,051705bc3442a52947d5cd78085ec03e06a42657c0411680145819b003c424cf,FALSE,8c6b8ae5-5d1a-45ab-9f95-c319b4c8a679,FALSE,FALSE,FALSE,TRUE,-37.845406,-165.759515
0100,000000,25566.69,2024-04-06 01:54:37,61000000,37001,05:57:38,2008-11-24,06/30,1991-03-17,6981,810,767667,110895,5760518884,1864381,69007012,"Davis, Dickson and Simpson",374699.46,T,840,840,5.7165767424785E+016,5.87950736284182E+023,ECOM,d354ccb17f46530d06786b8bae5549383fbe6fe9c676a4921a6ffc73dcf5110b,MASTER,FALSE,5132385090,5,47,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,3e5f1fc627068759b5e3d5e966a5c1e720032093c18efb8aaac6cbb0db148196,FALSE,b93c3981-aa15-4fbb-b857-6030140d395d,FALSE,FALSE,FALSE,TRUE,-27.4259595,85.263175
0100,000000,52433.35,2024-04-06 01:57:43,61000000,29463,10:35:58,2014-06-13,09/31,2001-10-16,8378,810,293557,939336,1356724425,509090,33910296,Berger-Hess,394182.34,T,840,840,5.16077394090182E+017,6.62942200251866E+023,ECOM,0ae989f2d36d05488b4a31eea2a91879788c780d13cd09c1f9b7546e6389f3b6,MASTER,FALSE,7049844334,5,23,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,9f57295653c4d11e497632f35bf8a6559a79a163c924ed3aad766432b943acab,FALSE,6788b871-a7b1-4245-a76d-e983d9570e1b,FALSE,FALSE,FALSE,TRUE,-8.9800195,-174.070623
0100,000000,255493.65,2024-04-06 05:03:55,61000000,83943,20:00:20,1986-08-20,09/26,1976-08-23,598,810,352276,890077,7664033347,9012025,55129187,Goodwin-Gibson,126692.38,T,840,840,7.29120614541291E+017,1.39124601966105E+023,ECOM,bc0ec6e10fab36008750dd4cd5b299ce15a07d5c9e622a4034a5eb11db6c4f49,MASTER,FALSE,7022211175,3,2,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,7ec99c3bf28cc00999af21c983051029b91f323d2b69292cec75c37e8fdb913c,FALSE,8d5b0f0b-847b-4172-abec-9ca16beda068,FALSE,FALSE,FALSE,TRUE,39.774995,-102.287951
